year,state_name,crop_name,crop_type,cul_cost_c2,main_product_value,by_product_value,derived_yield,opr_cost_hmn_lab_family,opr_cost_hmn_lab_attached,opr_cost_hmn_lab_casual,opr_cost_ani_lab_hired,opr_cost_ani_lab_owned,opr_cost_mch_lab_hired,opr_cost_mch_lab_owned,opr_cost_seed,opr_cost_fertilizer,opr_cost_manure,opr_cost_insecticides
2013-14,Karnataka,Sunflower,Oilseeds,19255.45,15818.85,180.21,4.71,1784.53,0.0,2881.22,901.45,1127.88,2391.77,400.95,1973.07,2054.57,102.83,96.35
2013-14,Maharashtra,Sunflower,Oilseeds,23929.54,14372.88,221.05,4.52,1782.41,1716.96,5056.87,2273.42,2383.6,2352.28,91.56,1219.09,2088.85,0.0,80.04
2013-14,Andhra Pradesh,Urad,Pulses,31951.56,45114.89,242.07,10.09,1876.93,16.67,8723.73,41.05,26.57,1893.73,6.29,2903.71,93.14,9.98,2000.9
2013-14,Chhattisgarh,Urad,Pulses,21771.02,22178.41,790.39,8.1,9149.89,0.0,749.71,0.0,3736.66,0.0,0.0,1053.09,0.0,0.0,0.0
2013-14,Madhya Pradesh,Urad,Pulses,20336.14,19165.23,871.15,4.45,3611.49,364.38,3281.07,10.17,503.65,2598.91,265.64,1490.36,1414.23,411.12,204.27
2013-14,Maharashtra,Urad,Pulses,27282.58,22830.73,402.04,5.5,3477.18,1266.67,5206.24,792.23,3566.34,2480.29,251.27,1210.89,2075.11,298.24,907.4
2013-14,Odisha,Urad,Pulses,15776.98,13105.13,498.48,3.12,6420.43,3.55,602.15,77.9,2084.58,540.07,1.34,1453.65,29.09,14.63,1.31
2013-14,Rajasthan,Urad,Pulses,20188.48,12422.15,1808.62,3.21,8629.9,51.63,2027.81,137.49,803.47,1241.41,501.89,911.71,741.41,303.84,137.06
2013-14,Tamil Nadu,Urad,Pulses,29285.06,30578.87,1053.63,6.44,3351.4,173.44,8712.63,3.12,15.0,2362.75,310.52,1802.96,1366.08,1621.04,1049.54
2013-14,Uttar Pradesh,Urad,Pulses,16975.97,14437.55,606.78,3.46,3769.03,15.88,2617.78,7.87,189.98,3039.34,299.57,1093.93,192.21,0.0,78.87
2013-14,Rajasthan,Barley,Cereals,46265.58,46589.72,17337.16,41.12,14116.04,178.84,2406.69,26.2,457.44,5374.97,183.92,2364.94,2091.69,185.91,76.01
2013-14,Uttar Pradesh,Barley,Cereals,41337.86,37335.0,7282.64,29.82,7752.66,197.29,2340.44,0.0,66.69,3788.2,1480.7,2608.55,3714.13,0.0,0.0
2013-14,Andhra Pradesh,Gram,Pulses,38470.02,34572.41,1319.8,12.0,1516.91,42.26,8104.67,987.94,756.19,2788.01,814.73,4348.28,2358.4,1864.81,1073.48
2013-14,Bihar,Gram,Pulses,23839.26,36841.96,1592.16,9.55,1836.6,62.46,2945.09,164.75,0.0,2756.74,27.33,3606.58,1464.76,0.0,108.22
2013-14,Chhattisgarh,Gram,Pulses,23741.05,19278.55,939.04,7.61,4031.83,0.0,1461.46,73.66,853.11,3442.16,2.58,2952.23,2111.76,0.0,762.24
2013-14,Haryana,Gram,Pulses,26852.31,21181.45,2892.94,7.06,6896.69,0.0,4398.04,35.37,0.0,2701.44,444.55,1225.88,0.0,0.0,55.04
2013-14,Karnataka,Gram,Pulses,25906.75,31432.64,561.63,10.18,2178.56,0.0,4334.75,545.48,1119.14,1989.75,871.94,2610.89,1962.04,0.0,1338.56
2013-14,Madhya Pradesh,Gram,Pulses,28134.57,27521.52,1504.67,9.08,3410.5,151.71,2689.27,13.25,384.13,3742.13,230.18,4041.08,1593.87,0.0,736.52
2013-14,Maharashtra,Gram,Pulses,38595.38,41702.0,1518.13,13.38,3898.69,747.47,5594.69,193.76,1732.95,4632.18,459.34,3760.88,2331.2,0.0,890.74
2013-14,Rajasthan,Gram,Pulses,24286.08,30288.48,3570.97,10.12,6440.37,128.08,2244.03,7.12,113.59,2806.44,197.68,1972.9,604.44,0.0,40.66
2013-14,Uttar Pradesh,Gram,Pulses,26099.27,17140.99,910.37,4.79,3525.25,3.17,2850.96,21.39,66.67,4155.35,497.14,5094.83,864.12,0.0,23.18
2013-14,Bihar,Masur,Pulses,23270.08,43046.65,2121.17,9.87,2291.14,35.81,2636.21,182.79,500.27,2507.54,66.7,1545.66,1437.52,0.0,0.0
2013-14,Madhya Pradesh,Masur,Pulses,21720.67,26174.32,1085.91,6.21,2647.41,208.36,2461.12,137.5,711.01,2326.36,257.9,2035.84,1031.2,0.0,259.72
2013-14,Uttar Pradesh,Masur,Pulses,27820.78,30510.54,1041.15,7.44,4182.74,151.16,2541.47,55.02,1533.83,3718.5,550.05,2672.97,641.46,0.0,6.72
2013-14,West Bengal,Masur,Pulses,30006.84,27060.07,1179.79,7.42,9872.34,219.52,4281.25,978.3,514.88,2514.79,30.62,2152.4,910.21,0.0,16.1
2013-14,Uttar Pradesh,Peas (Vegetable) (Green),Vegetable,36988.47,29920.8,1819.7,10.75,4758.33,68.77,5290.87,17.65,909.61,4112.16,427.4,3956.19,1934.59,0.0,93.23
2013-14,Assam,Rapeseed & Mustard (Toria/Taramira),Oilseeds,29107.67,21510.96,6.22,7.95,10637.2,845.25,1055.51,24.32,6013.74,609.07,122.21,458.6,984.71,902.0,51.01
2013-14,Bihar,Rapeseed & Mustard (Toria/Taramira),Oilseeds,28874.38,31955.24,1913.6,10.84,4692.19,11.82,5082.87,0.0,0.0,2378.07,311.88,776.94,3061.18,1189.84,741.53
2013-14,Gujarat,Rapeseed & Mustard (Toria/Taramira),Oilseeds,38100.37,51367.43,2477.18,17.18,6752.38,107.48,4074.76,568.73,358.97,4119.46,102.61,895.85,3645.98,309.01,95.69
2013-14,Haryana,Rapeseed & Mustard (Toria/Taramira),Oilseeds,46389.7,48564.94,5124.18,16.53,7479.84,175.61,4158.88,21.12,50.77,4709.51,1450.84,752.75,3615.58,0.0,75.36
2013-14,Madhya Pradesh,Rapeseed & Mustard (Toria/Taramira),Oilseeds,32182.5,46596.55,2854.66,15.89,5438.68,0.0,1548.87,0.0,76.37,5236.76,4.67,279.77,2864.79,0.0,256.15
2013-14,Rajasthan,Rapeseed & Mustard (Toria/Taramira),Oilseeds,32892.06,41192.04,2647.04,13.02,8394.65,65.77,1826.07,30.67,229.33,3676.05,582.89,658.31,2213.44,0.0,39.66
2013-14,Uttar Pradesh,Rapeseed & Mustard (Toria/Taramira),Oilseeds,39658.1,40171.03,3221.65,12.88,7972.32,56.1,3120.34,11.44,896.84,3882.99,1054.92,674.26,3345.5,15.14,90.49
2013-14,West Bengal,Rapeseed & Mustard (Toria/Taramira),Oilseeds,38168.95,38272.21,1318.86,12.28,7506.38,25.23,8173.05,725.4,908.5,2260.21,20.41,456.15,4083.43,203.63,307.74
2013-14,Maharashtra,Safflower,Oilseeds,25904.37,27117.76,330.77,8.87,3153.55,2847.76,5875.41,121.48,3713.69,1106.03,32.04,506.56,1556.63,0.0,151.85
2013-14,Bihar,Wheat,Cereals,32276.6,38698.16,11193.29,27.55,3933.64,22.38,3487.0,90.87,381.65,4877.7,38.33,2546.09,4066.48,16.24,0.0
2013-14,Chhattisgarh,Wheat,Cereals,29581.48,22374.84,2968.61,14.28,5038.46,154.24,1794.76,5.3,765.18,4116.59,271.85,2089.91,3324.22,0.0,46.34
2013-14,Gujarat,Wheat,Cereals,44726.63,59987.82,5346.71,36.88,5829.01,116.04,4401.62,85.95,508.77,4759.29,431.05,4125.54,4359.69,285.86,386.71
2013-14,Haryana,Wheat,Cereals,60357.28,63900.98,17485.94,45.26,8514.4,332.03,5084.91,0.13,202.39,6550.29,1172.35,2375.86,4383.15,0.0,748.67
2013-14,Himachal Pradesh,Wheat,Cereals,30599.08,22405.04,7953.57,15.3,8504.07,16.46,1227.71,312.76,263.34,4215.52,70.2,1778.59,1013.63,1795.18,92.83
2013-14,Jharkhand,Wheat,Cereals,28073.73,31369.3,6879.68,22.41,1440.13,0.0,3797.04,0.0,0.0,7999.79,16.27,2726.0,3123.27,0.0,0.0
2013-14,Madhya Pradesh,Wheat,Cereals,37504.73,46631.82,7647.67,29.98,4678.97,160.93,2013.87,12.14,511.96,5177.07,274.58,2685.59,2567.87,0.0,28.47
2013-14,Maharashtra,Wheat,Cereals,47670.89,48655.02,1847.45,27.28,6293.26,728.2,3860.25,404.55,1225.41,7828.27,897.43,3604.52,4818.99,0.0,510.55
2013-14,Punjab,Wheat,Cereals,54845.98,70390.55,9274.4,50.23,2760.61,625.15,2235.11,1.04,67.39,5999.05,2208.69,2054.19,5227.26,8.43,1679.03
2013-14,Rajasthan,Wheat,Cereals,51033.59,61943.19,15456.95,40.98,12119.11,171.22,3035.48,72.92,458.33,5153.37,333.95,3286.77,3309.87,161.79,16.32
2013-14,Uttar Pradesh,Wheat,Cereals,45544.25,47411.77,11882.11,34.58,5801.81,32.31,3364.8,10.08,518.83,6009.35,581.42,2788.73,4295.89,33.35,114.37
2013-14,Uttarakhand,Wheat,Cereals,32226.65,34067.59,11529.75,25.41,6942.79,1.37,3274.75,1067.72,334.95,2069.16,292.2,2222.92,2537.12,867.83,298.3
2013-14,West Bengal,Wheat,Cereals,47142.69,41672.63,2942.11,31.35,5797.21,132.94,10514.44,509.99,883.5,3483.14,2.92,3466.17,5603.4,424.32,146.11
2013-14,Assam,Jute,Fiber Crops,68959.38,51608.64,6496.86,23.67,19429.77,1781.96,22623.37,86.81,4111.4,1126.88,404.12,873.36,1507.51,1645.4,0.0
2013-14,Odisha,Jute,Fiber Crops,60043.73,51590.24,4117.72,22.14,21925.94,0.0,12281.95,0.0,1832.18,3120.26,15.8,300.71,1195.43,1483.59,286.81
2013-14,West Bengal,Jute,Fiber Crops,63084.48,53000.77,8574.14,23.74,13051.55,34.64,19935.55,799.7,1159.1,1647.57,0.23,587.37,3645.93,110.76,822.31
2013-14,Andhra Pradesh,Onion,Vegetable,81303.98,78131.61,524.72,49.58,15181.4,0.0,25093.4,620.58,858.9,1345.44,84.94,3322.05,4827.22,777.55,1214.26
2013-14,Gujarat,Onion,Vegetable,104371.1,150336.6,1586.91,155.6,12274.17,63.82,28907.35,11.57,719.89,1325.44,441.68,20823.09,4604.73,37.17,2029.73
2013-14,Karnataka,Onion,Vegetable,79367.6,238076.3,866.31,81.09,6096.28,107.13,8338.66,375.22,1509.98,1351.8,243.65,2712.97,5322.26,205.38,696.14
2013-14,Maharashtra,Onion,Vegetable,126867.0,121971.8,2160.39,164.68,16018.94,214.4,30195.52,768.36,930.86,5362.65,1069.39,20194.86,11510.52,1616.02,3672.0
2013-14,Bihar,Potato,Vegetable,48489.26,72739.73,0.0,94.09,4634.4,0.0,7378.35,0.0,0.0,1571.32,77.78,19207.58,2747.48,780.0,47.1
2013-14,Himachal Pradesh,Potato,Vegetable,71853.27,104077.8,0.0,79.22,18152.03,35.3,3403.91,880.82,837.67,0.0,51.77,18308.58,4612.3,2762.76,97.34
2013-14,Uttar Pradesh,Potato,Vegetable,102688.7,139786.4,0.0,145.15,9655.97,2.97,5588.89,141.2,387.95,7015.4,1532.68,35463.15,11278.96,358.73,466.01
2013-14,West Bengal,Potato,Vegetable,144492.6,145380.0,0.0,195.77,12375.18,9.02,24023.65,717.04,2147.53,4013.21,30.27,27563.02,21698.77,2393.58,4206.19
2013-14,Andhra Pradesh,Sugarcane,Sugar,106047.0,164662.6,172.38,716.8,11865.43,0.0,28500.09,253.77,0.0,2500.53,0.0,2237.08,3649.75,491.17,0.0
2013-14,Haryana,Sugarcane,Sugar,113004.6,162946.8,6214.22,549.09,4569.96,1432.68,23319.43,270.44,19.03,449.46,3032.65,6746.8,5521.35,263.0,3016.07
2013-14,Karnataka,Sugarcane,Sugar,113707.3,178389.9,5783.7,842.47,14978.77,0.0,23875.08,416.14,848.19,8149.15,1788.6,5023.89,9442.72,924.61,151.28
2013-14,Maharashtra,Sugarcane,Sugar,170931.0,237520.0,10476.03,1073.38,12890.54,2116.88,34014.64,4097.77,1808.25,19808.67,451.32,5615.31,20162.32,2429.6,377.69
2013-14,Tamil Nadu,Sugarcane,Sugar,157651.0,237244.4,3922.98,961.29,18697.33,693.31,68133.72,788.35,65.29,1095.04,133.55,4287.86,12189.82,2846.49,454.65
2013-14,Uttar Pradesh,Sugarcane,Sugar,86125.78,137538.1,6415.66,497.72,13386.76,923.96,12478.0,101.6,920.64,881.31,223.79,6486.15,3718.57,415.55,474.96
2013-14,Uttarakhand,Sugarcane,Sugar,76289.8,117232.1,6117.18,453.07,17012.78,0.0,10381.07,0.0,671.28,599.43,1588.13,9539.02,3150.46,639.04,235.69
2014-15,Andhra Pradesh,Tur (Arhar),Pulses,36458.55,30147.75,842.72,5.54,4860.85,524.12,5075.21,780.24,2875.99,3241.7,197.66,1125.08,3134.02,1080.85,1622.05
2014-15,Gujarat,Tur (Arhar),Pulses,41891.52,42643.63,1614.27,8.87,8422.89,0.0,7016.1,125.78,2005.89,4468.28,656.87,594.94,2502.25,1589.75,1704.88
2014-15,Karnataka,Tur (Arhar),Pulses,33585.73,46910.98,1135.93,8.27,3561.06,46.9,5936.31,956.62,1943.78,2900.26,58.45,851.04,2603.57,39.45,2779.08
2014-15,Madhya Pradesh,Tur (Arhar),Pulses,33433.45,33841.03,2389.69,6.84,7401.38,387.08,2393.89,78.95,2734.62,1682.9,503.66,1694.65,773.46,134.39,727.34
2014-15,Maharashtra,Tur (Arhar),Pulses,59401.5,54627.86,1643.51,10.1,8972.08,536.56,8205.3,1326.05,3679.67,6266.42,249.59,1171.24,4175.35,505.62,3887.62
2014-15,Odisha,Tur (Arhar),Pulses,20897.95,22262.89,508.44,3.0,7151.87,0.0,1437.76,0.0,1904.75,578.91,0.0,1189.54,0.0,0.0,0.0
2014-15,Uttar Pradesh,Tur (Arhar),Pulses,40712.59,35817.66,8397.99,7.92,10905.96,26.82,4918.67,0.0,338.98,2340.71,55.48,1543.37,184.11,0.0,0.84
2014-15,Gujarat,Bajra,Cereals,46812.7,37270.15,18335.99,27.86,7951.94,33.36,9515.64,351.9,450.73,4031.81,768.65,1897.91,3673.48,638.56,23.32
2014-15,Haryana,Bajra,Cereals,37615.55,20109.02,8751.52,17.71,12264.65,18.61,3951.59,1.53,36.03,5211.02,668.99,798.49,1207.43,0.0,72.86
2014-15,Maharashtra,Bajra,Cereals,43373.26,20894.44,4045.01,13.22,11007.56,156.56,6668.23,908.42,3332.92,5398.0,294.15,965.65,1795.04,2640.46,0.0
2014-15,Rajasthan,Bajra,Cereals,24548.14,11222.25,10838.61,10.77,9678.78,12.62,2292.34,0.64,60.72,2674.2,647.1,682.09,376.94,333.86,4.43
2014-15,Uttar Pradesh,Bajra,Cereals,33693.02,25563.72,8456.24,24.33,7098.96,5.41,5542.68,0.59,101.11,4628.08,161.09,1059.6,983.98,0.0,3.54
2014-15,Andhra Pradesh,Cotton,Fiber Crops,79837.62,65950.27,218.37,17.08,11081.44,372.71,19015.94,1625.89,2429.12,4303.35,442.07,4106.4,6701.88,643.05,3451.85
2014-15,Gujarat,Cotton,Fiber Crops,73271.72,78527.56,1426.78,19.67,11518.21,139.83,15532.5,600.55,1147.29,4192.73,1904.96,3375.28,5319.66,3365.17,3541.82
2014-15,Haryana,Cotton,Fiber Crops,64904.91,43982.54,3295.5,10.85,15252.58,422.08,8351.49,22.76,491.51,2199.05,2581.26,4626.6,3206.48,0.0,2360.1
2014-15,Karnataka,Cotton,Fiber Crops,59042.24,56761.25,1745.4,14.02,6480.8,0.0,15143.25,1451.79,1501.43,3580.81,392.59,4238.28,5221.82,802.41,2515.41
2014-15,Madhya Pradesh,Cotton,Fiber Crops,76832.02,47298.73,3635.65,12.82,16642.78,795.65,8502.08,449.9,6352.25,2237.36,188.81,2388.31,4459.93,6065.35,4828.61
2014-15,Maharashtra,Cotton,Fiber Crops,72391.18,60198.46,1220.88,15.31,8945.2,724.23,13995.05,1479.19,5829.48,3604.41,412.35,3789.36,6661.57,2588.03,2152.27
2014-15,Odisha,Cotton,Fiber Crops,44347.32,27835.0,655.42,6.82,13552.99,1129.35,5862.24,82.47,2022.41,1891.58,140.23,2853.82,5503.71,1092.43,205.61
2014-15,Punjab,Cotton,Fiber Crops,76777.61,75117.75,5488.48,18.39,8863.22,1760.15,12668.07,1.84,197.29,1640.3,4103.1,5692.8,3059.11,31.29,5122.63
2014-15,Rajasthan,Cotton,Fiber Crops,67922.05,77600.52,5727.52,16.73,26603.73,0.0,4459.7,231.69,698.74,1681.69,1068.52,5172.5,2220.51,2435.15,1489.3
2014-15,Tamil Nadu,Cotton,Fiber Crops,88992.7,95407.08,369.63,23.51,21646.56,11.38,24279.8,104.6,37.22,4048.52,93.19,3616.8,7876.38,2627.17,2733.68
2014-15,Andhra Pradesh,Groundnut,Oilseeds,53753.88,47289.18,3348.56,10.79,5191.21,536.57,10552.75,1050.59,675.37,2249.72,20.9,8601.85,2918.96,3096.3,387.83
2014-15,Gujarat,Groundnut,Oilseeds,70827.74,66431.45,14399.9,17.07,10223.45,0.0,11195.76,806.39,3009.8,4761.6,1537.26,9277.02,2821.08,4151.5,2825.87
2014-15,Karnataka,Groundnut,Oilseeds,49950.0,43588.54,3224.22,10.27,5638.83,0.0,11699.35,1852.96,1629.1,2684.53,423.19,8042.27,2877.3,839.31,198.05
2014-15,Maharashtra,Groundnut,Oilseeds,57079.41,41685.13,4631.89,8.87,9438.29,419.38,8884.58,603.33,4268.71,2820.74,1114.98,8175.83,2447.33,1844.94,309.66
2014-15,Odisha,Groundnut,Oilseeds,59255.51,58924.13,1347.4,12.82,16899.06,435.61,8539.73,789.48,1394.52,1787.16,82.43,7765.27,2754.94,156.71,0.0
2014-15,Rajasthan,Groundnut,Oilseeds,38686.2,36050.97,1955.98,9.72,3810.69,10.61,8277.74,771.4,1699.17,2425.66,72.19,7685.56,2741.19,340.44,230.27
2014-15,Tamil Nadu,Groundnut,Oilseeds,75449.68,63567.53,4673.39,19.65,11460.29,84.12,16695.42,455.03,338.97,4906.28,317.45,9414.86,3918.09,4539.09,673.35
2014-15,Andhra Pradesh,Jowar,Cereals,37177.3,32295.16,8063.46,16.16,8184.94,414.64,5633.38,609.05,1525.71,2762.0,50.95,783.1,2161.46,0.0,9.05
2014-15,Karnataka,Jowar,Cereals,24811.88,21177.78,4380.91,9.06,3427.36,20.81,6223.83,775.81,1202.6,2286.4,125.41,459.68,2324.68,0.0,22.87
2014-15,Madhya Pradesh,Jowar,Cereals,28541.25,11386.62,3985.44,8.16,5839.47,0.0,2911.29,1071.26,0.0,5027.76,30.21,1466.75,1950.79,3556.92,439.49
2014-15,Maharashtra,Jowar,Cereals,44764.79,21912.84,14443.35,13.78,6926.94,268.63,9847.93,762.62,2690.63,5178.53,389.21,711.55,2077.61,646.38,41.4
2014-15,Rajasthan,Jowar,Cereals,25352.68,14832.86,18786.01,7.82,7647.78,0.4,3699.55,142.61,22.67,3217.55,197.96,1454.12,791.97,29.2,0.0
2014-15,Tamil Nadu,Jowar,Cereals,30604.77,16410.96,20466.42,8.88,3910.77,983.91,8014.36,28.14,9.1,2072.9,713.67,1554.61,1163.36,1198.57,102.99
2014-15,Andhra Pradesh,Maize,Cereals,65916.32,71757.23,3369.39,55.67,9254.81,443.91,9564.02,648.3,1606.45,5368.37,52.0,5099.21,6321.77,561.75,700.07
2014-15,Bihar,Maize,Cereals,43478.29,36379.95,7266.62,31.96,7900.35,44.3,5139.23,0.0,0.0,3975.4,14.89,3100.02,4715.14,426.52,0.0
2014-15,Gujarat,Maize,Cereals,43289.81,26332.87,10011.7,16.04,12510.57,0.0,7719.13,1335.57,2123.7,3223.48,364.21,1646.43,2816.41,1096.83,97.68
2014-15,Himachal Pradesh,Maize,Cereals,30457.83,17408.93,6675.39,13.07,12998.47,196.88,357.1,154.05,1207.22,1885.89,96.23,1016.99,577.6,3020.84,131.79
2014-15,Jharkhand,Maize,Cereals,39886.92,40012.14,7580.41,33.02,10938.15,0.0,6694.4,0.0,3804.6,434.75,0.0,5582.58,1775.57,0.0,0.0
2014-15,Karnataka,Maize,Cereals,41402.31,34254.91,3287.79,29.57,5059.19,0.0,8888.42,1505.99,1293.9,4606.55,324.94,2529.12,4881.65,197.92,49.22
2014-15,Madhya Pradesh,Maize,Cereals,34791.77,29247.11,5619.87,22.91,6100.56,470.48,4834.1,342.34,1731.79,3933.52,453.09,2571.43,2155.17,943.5,187.9
2014-15,Maharashtra,Maize,Cereals,74156.68,51121.59,7095.05,32.7,15260.3,96.14,11571.75,890.71,3651.68,9155.7,1372.35,4557.66,5990.41,231.74,547.27
2014-15,Odisha,Maize,Cereals,51302.5,37663.78,900.0,37.5,15201.58,19.06,7933.81,334.42,2486.34,3368.65,0.0,2691.41,3691.47,1879.41,421.22
2014-15,Punjab,Maize,Cereals,51749.2,41724.8,8035.92,38.21,7358.77,2108.14,6211.7,156.33,33.01,5783.11,1318.37,3232.58,4612.73,1555.18,1178.88
2014-15,Rajasthan,Maize,Cereals,45020.96,38835.78,8836.68,21.51,17378.48,7.55,1798.86,365.67,1277.47,4257.34,211.51,3437.55,2832.8,286.69,123.18
2014-15,Tamil Nadu,Maize,Cereals,80010.51,75636.94,4350.79,60.41,11508.19,253.55,17557.6,0.0,119.07,7557.85,58.3,4495.96,7868.26,4569.85,802.88
2014-15,Uttar Pradesh,Maize,Cereals,28770.46,18608.18,2878.98,12.73,9329.92,0.0,2034.18,32.97,549.63,3323.5,79.08,1430.86,1909.1,0.0,67.79
2014-15,Andhra Pradesh,Moong,Pulses,25132.57,30307.68,143.57,5.37,3033.39,937.67,3142.79,254.82,515.88,2147.04,32.05,1982.28,1782.89,471.76,90.06
2014-15,Gujarat,Moong,Pulses,23778.18,17226.78,887.64,1.99,3763.88,0.0,4199.19,170.1,382.43,2845.41,1100.61,1602.48,1012.96,11.18,416.68
2014-15,Karnataka,Moong,Pulses,23174.39,29075.37,388.0,3.95,2665.25,26.35,4336.21,889.9,1071.19,2989.83,458.55,1083.15,1387.19,23.07,539.49
2014-15,Maharashtra,Moong,Pulses,32001.87,24114.13,219.73,3.92,5585.38,567.22,5708.99,672.86,3940.4,2044.79,125.52,1381.52,1993.91,1149.58,185.37
2014-15,Odisha,Moong,Pulses,19257.07,19442.22,805.42,3.29,6912.14,18.95,1732.11,137.54,1007.22,1322.51,9.91,1504.44,3.87,3.83,0.0
2014-15,Rajasthan,Moong,Pulses,20624.38,23223.2,2608.68,3.48,8207.94,0.0,1441.73,3.87,36.76,2196.64,652.24,1270.76,86.02,359.67,19.32
2014-15,Madhya Pradesh,Nigerseed,Oilseeds,17978.15,9948.0,516.0,3.0,4955.14,0.0,1164.0,768.0,3936.69,400.0,0.0,268.8,268.8,1120.0,0.0
2014-15,Odisha,Nigerseed,Oilseeds,16023.77,9922.4,248.05,2.48,6661.54,0.0,0.0,0.0,4349.44,0.0,0.0,500.0,0.0,0.0,0.0
2014-15,Andhra Pradesh,Paddy,Cereals,78968.33,79537.13,4434.92,58.33,9277.85,301.84,16200.16,160.2,397.36,9301.06,101.17,2265.17,7399.47,970.44,2708.08
2014-15,Assam,Paddy,Cereals,49886.91,34191.79,2627.21,32.45,15639.74,128.8,4808.76,130.04,7975.67,2660.56,797.47,1086.88,807.99,670.75,25.26
2014-15,Bihar,Paddy,Cereals,40096.73,35100.13,8382.41,30.69,6642.78,32.03,8606.71,19.35,222.63,3537.57,52.04,1783.69,2892.82,200.54,18.93
2014-15,Chhattisgarh,Paddy,Cereals,45775.07,41037.97,4265.2,33.76,7111.22,10.47,6060.27,335.7,2197.32,5949.43,111.32,1800.08,3451.55,1255.25,1031.3
2014-15,Gujarat,Paddy,Cereals,55798.06,61306.2,12177.36,42.33,5291.64,114.09,14101.57,37.13,216.25,4338.03,1166.11,5403.88,4902.04,881.99,803.87
2014-15,Haryana,Paddy,Cereals,78947.58,117530.8,2446.6,50.53,10850.03,492.07,11800.25,0.0,34.39,4341.94,1424.47,1208.09,4583.37,0.0,2420.21
2014-15,Himachal Pradesh,Paddy,Cereals,37070.51,34490.16,11878.27,25.09,17441.64,13.02,1594.0,538.0,1415.54,1781.37,38.66,1682.03,411.75,488.74,522.29
2014-15,Jharkhand,Paddy,Cereals,38847.53,34335.71,9093.77,28.35,6686.78,0.0,6655.86,69.5,2285.07,2442.26,67.01,1992.2,2458.09,692.14,0.0
2014-15,Karnataka,Paddy,Cereals,68315.2,76492.19,5078.44,53.24,10630.35,0.0,13354.49,468.8,1216.44,5190.75,478.98,2235.64,8992.44,1759.92,1736.24
2014-15,Kerala,Paddy,Cereals,71971.6,80808.29,9118.65,43.64,3480.49,0.0,25851.33,163.49,0.0,10331.22,39.79,3118.49,5612.53,1590.02,1214.9
2014-15,Madhya Pradesh,Paddy,Cereals,41380.77,32704.99,4786.92,25.44,8318.51,51.54,4079.49,385.95,3637.56,3510.15,267.53,2014.48,2566.84,1636.91,917.22
2014-15,Maharashtra,Paddy,Cereals,68262.45,41973.74,6784.15,25.64,11840.64,266.72,18348.3,3813.73,5016.37,3278.99,176.14,2270.7,2431.78,3235.15,312.33
2014-15,Odisha,Paddy,Cereals,56913.99,42665.23,4487.61,36.62,16891.75,107.94,11346.29,352.88,2855.26,3539.59,128.25,1144.5,3258.63,1509.03,268.86
2014-15,Punjab,Paddy,Cereals,73254.48,106255.7,570.34,66.74,5863.17,1728.01,7127.39,0.23,40.64,4081.26,2290.18,1771.16,3349.03,355.77,3928.25
2014-15,Tamil Nadu,Paddy,Cereals,74076.91,71405.84,4887.99,49.49,9374.48,264.02,14450.53,99.95,96.28,9700.23,456.02,6751.07,6319.99,2645.2,1490.79
